ticker,company_name,industry,fiscal_year,fiscal_quarter,form_type,filing_date,period_end_date,revenue_millions,cost_of_revenue_millions,gross_profit_millions,operating_income_millions,net_income_millions,eps_basic,eps_diluted,total_assets_millions,current_assets_millions,total_liabilities_millions,current_liabilities_millions,stockholders_equity_millions,operating_cash_flow_millions,investing_cash_flow_millions,financing_cash_flow_millions,net_margin_percent,operating_margin_percent,current_ratio,debt_to_assets_percent
MSFT,Microsoft Corp,,2011,,10-Q,2010-10-28,2009-09-30,12920.0,,,4482.0,3574.0,0.4,0.4,,,,,41212.0,6107.0,,,27.66,34.69,,
MSFT,Microsoft Corp,,2011,,10-Q,2011-01-27,2009-12-31,31942.0,,,12995.0,10236.0,1.15,1.14,,,,,44283.0,11076.0,,,32.05,40.68,,
MSFT,Microsoft Corp,,2010,,10-K,2010-07-30,2007-12-31,16367.0,,,,4707.0,0.5,0.5,,,,,,,,,28.76,,,
MSFT,Microsoft Corp,,2010,,10-K,2010-07-30,2009-03-31,13648.0,,,,2977.0,0.33,0.33,,,,,,,,,21.81,,,
MSFT,Microsoft Corp,,2010,,10-K,2010-07-30,2009-09-30,12920.0,,,,3574.0,0.4,0.4,,,,,,,,,27.66,,,
MSFT,Microsoft Corp,,2010,,10-K,2010-07-30,2008-12-31,16629.0,,,,4174.0,0.47,0.47,,,,,,,,,25.1,,,
MSFT,Microsoft Corp,,2010,,10-K,2010-07-30,2009-12-31,19022.0,,,,6662.0,0.75,0.74,,,,,,,,,35.02,,,
MSFT,Microsoft Corp,,2010,,10-K,2010-07-30,2008-03-31,14454.0,,,,4388.0,0.47,0.47,,,,,,,,,30.36,,,
MSFT,Microsoft Corp,,2010,,10-K,2010-07-30,2007-09-30,13762.0,,,,4289.0,0.46,0.45,,,,,,,,,31.17,,,
MSFT,Microsoft Corp,,2010,,10-K,2010-07-30,2008-09-30,15061.0,,,,4373.0,0.48,0.48,,,,,,,,,29.04,,,
MSFT,Microsoft Corp,,2010,,10-K,2010-07-30,2008-06-30,60420.0,,,22271.0,17681.0,1.9,1.87,,,,,36286.0,21612.0,,,29.26,36.86,,
MSFT,Microsoft Corp,,2010,,10-Q,2009-10-23,2008-09-30,15061.0,,,5999.0,4373.0,0.48,0.48,,,,,33594.0,3370.0,,,29.04,39.83,,
MSFT,Microsoft Corp,,2010,,10-Q,2010-04-22,2009-03-31,45338.0,,,16376.0,11524.0,1.29,1.28,,,,,36943.0,15196.0,,,25.42,36.12,,
MSFT,Microsoft Corp,,2010,,10-Q,2010-04-22,2010-03-31,46445.0,,,18168.0,14242.0,1.61,1.59,84910.0,54518.0,,26424.0,45710.0,18469.0,,,30.66,39.12,2.06,
MSFT,Microsoft Corp,,2010,,10-Q,2010-01-28,2008-12-31,31690.0,,,11938.0,8547.0,0.95,0.94,,,,,34478.0,9152.0,,,26.97,37.67,,
NFLX,Netflix Inc,,2025,,10-Q,2025-04-18,2025-03-31,10542.8,,,3347.0,2890.35,6.76,6.61,52087.64,11697.63,28059.57,9718.52,24028.07,2789.2,,,27.42,31.75,1.2,53.87
NFLX,Netflix Inc,,2025,,10-Q,2025-04-18,2024-03-31,9370.44,,,2632.53,2332.21,5.4,5.28,,,,,21365.41,2212.52,,,24.89,28.09,,
NFLX,Netflix Inc,,2024,,10-K,2025-01-27,2024-12-31,39000.97,,,10417.61,8711.63,20.28,19.83,53630.37,13100.38,28886.81,10755.4,24743.57,7361.36,,,22.34,26.71,1.22,53.86
NFLX,Netflix Inc,,2024,,10-Q,2024-07-19,2024-06-30,18929.75,,,5235.37,4479.52,10.39,10.16,49098.89,9615.55,26986.2,10140.0,22112.69,3503.37,,,23.66,27.66,0.95,54.96
NFLX,Netflix Inc,,2024,,10-Q,2024-10-18,2024-09-30,28754.45,,,8144.85,6843.02,15.91,15.56,52281.84,12129.1,29561.11,10707.13,22720.74,5824.47,,,23.8,28.33,1.13,56.54
NFLX,Netflix Inc,,2024,,10-Q,2024-07-19,2023-06-30,16348.8,,,3541.5,2792.73,6.28,6.18,,,,,22832.22,3618.97,,,17.08,21.66,,
NFLX,Netflix Inc,,2023,,10-K,2024-01-26,2022-12-31,31615.55,,,5632.83,4491.92,10.1,9.95,48594.77,9266.47,27817.37,7930.97,20777.4,2026.26,,,14.21,17.82,1.17,57.24
NFLX,Netflix Inc,,2023,,10-K,2024-01-26,2023-12-31,33723.3,,,6954.0,5407.99,12.25,12.03,48731.99,9918.13,28143.68,8860.66,20588.31,7274.3,,,16.04,20.62,1.12,57.75
NFLX,Netflix Inc,,2023,,10-Q,2023-04-21,2023-03-31,8161.5,,,1714.32,1305.12,2.93,2.88,49490.35,10482.62,27662.15,8316.07,21828.2,2178.74,,,15.99,21.0,1.26,55.89
NFLX,Netflix Inc,,2023,,10-Q,2023-10-20,2022-09-30,23763.5,,,5082.93,4436.64,9.98,9.83,,,,,20528.14,1582.4,,,18.67,21.39,,
NFLX,Netflix Inc,,2023,,10-Q,2023-07-21,2022-06-30,15837.91,,,3549.91,3038.4,6.84,6.73,,,,,19075.97,1025.59,,,19.18,22.41,,
NFLX,Netflix Inc,,2023,,10-Q,2023-10-20,2023-09-30,24890.47,,,5457.89,4470.15,10.08,9.9,49501.79,10779.47,27394.16,8338.72,22107.63,5611.29,,,17.96,21.93,1.29,55.34
NFLX,Netflix Inc,,2022,,10-K,2023-01-26,2020-12-31,24996.06,,,4585.29,2761.39,6.26,6.08,,,,,11065.24,2427.08,,,11.05,18.34,,
NFLX,Netflix Inc,,2022,,10-Q,2022-07-21,2021-06-30,14505.06,,,3807.49,3059.73,6.9,6.72,,,,,13863.87,713.5,,,21.09,26.25,,
NFLX,Netflix Inc,,2022,,10-Q,2022-04-21,2022-03-31,7867.77,,,1971.63,1597.45,3.6,3.53,45330.9,8098.02,27786.87,7739.66,17544.04,922.84,,,20.3,25.06,1.05,61.3
NFLX,Netflix Inc,,2021,,10-K,2022-01-27,2021-12-31,29697.84,,,6194.51,5116.23,11.55,11.24,44584.66,8069.82,28735.42,8488.97,15849.25,392.61,,,17.23,20.86,0.95,64.45
NFLX,Netflix Inc,,2021,,10-Q,2021-04-22,2021-03-31,7163.28,,,1959.86,1706.71,3.85,3.75,40123.01,10107.51,27238.93,7961.77,12884.08,777.27,,,23.83,27.36,1.27,67.89
NFLX,Netflix Inc,,2021,,10-Q,2021-10-21,2021-09-30,21988.53,,,5562.74,4508.8,10.18,9.9,42739.86,9415.79,27425.24,8049.25,15314.62,795.88,,,20.51,25.3,1.17,64.17
NFLX,Netflix Inc,,2020,,10-K,2021-01-28,2020-09-30,6435.64,,,,789.98,1.79,1.74,,,,,,,,,12.28,,,
NFLX,Netflix Inc,,2020,,10-K,2021-01-28,2020-06-30,6148.29,,,,720.2,1.63,1.59,,,,,,,,,11.71,,,
NFLX,Netflix Inc,,2020,,10-K,2021-01-28,2019-03-31,4520.99,,,,344.05,0.79,0.76,,,,,,,,,7.61,,,
NFLX,Netflix Inc,,2020,,10-K,2021-01-28,2020-03-31,5767.69,,,,709.07,1.61,1.57,,,,,,,,,12.29,,,
NFLX,Netflix Inc,,2020,,10-K,2021-01-28,2019-06-30,4923.12,,,,270.65,0.62,0.6,,,,,,,,,5.5,,,
NFLX,Netflix Inc,,2020,,10-Q,2020-07-20,2020-06-30,11915.98,,,2316.18,1429.26,3.25,3.15,37175.28,8564.14,27840.53,7626.42,9334.75,1300.99,,,11.99,19.44,1.12,74.89
NFLX,Netflix Inc,,2020,,10-Q,2020-10-22,2020-09-30,18351.61,,,3631.05,2219.24,5.04,4.89,38622.54,9826.48,28289.22,7939.8,10333.32,2564.75,,,12.09,19.79,1.24,73.25
NFLX,Netflix Inc,,2020,,10-Q,2020-10-22,2019-09-30,14689.01,,,2145.74,1279.95,2.93,2.83,,,,,6861.51,-1425.35,,,8.71,14.61,,
NFLX,Netflix Inc,,2020,,10-Q,2020-04-21,2019-03-31,4520.99,,,459.08,344.05,0.79,0.76,,,,,5703.06,-379.8,,,7.61,10.15,,
NFLX,Netflix Inc,,2020,,10-Q,2020-04-21,2020-03-31,5767.69,,,958.26,709.07,1.61,1.57,35059.91,6447.78,26650.62,7853.73,8409.29,259.91,,,12.29,16.61,0.82,76.01
NFLX,Netflix Inc,,2019,,10-K,2020-01-29,2019-09-30,5244.9,,,,665.24,1.52,1.47,,,,,,,,,12.68,,,
NFLX,Netflix Inc,,2019,,10-K,2020-01-29,2018-06-30,3907.27,,,,384.35,0.88,0.85,,,,,,,,,9.84,,,
NFLX,Netflix Inc,,2019,,10-K,2020-01-29,2018-09-30,3999.37,,,,402.83,0.92,0.89,,,,,,,,,10.07,,,
NFLX,Netflix Inc,,2019,,10-Q,2019-07-19,2019-06-30,9444.11,,,1165.5,614.7,1.41,1.36,30171.34,5877.16,24065.79,6933.98,6105.55,-923.55,,,6.51,12.34,0.85,79.76
NFLX,Netflix Inc,,2018,,10-K,2019-01-29,2018-03-31,3700.86,,,446.58,290.12,0.67,0.64,,,,,,,,,7.84,12.07,,
NFLX,Netflix Inc,,2018,,10-K,2019-01-29,2017-03-31,2636.64,,,256.94,178.22,0.41,0.4,,,,,,,,,6.76,9.75,,
NFLX,Netflix Inc,,2018,,10-K,2019-01-29,2016-09-30,2290.19,,,106.04,,,,,,,,,,,,,4.63,,
NFLX,Netflix Inc,,2018,,10-K,2019-01-29,2016-12-31,8830.67,,,379.79,186.68,0.44,0.43,,,,,2679.8,-1473.98,,,2.11,4.3,,
NFLX,Netflix Inc,,2018,,10-K,2019-01-29,2018-12-31,15794.34,,,1605.23,1211.24,2.78,2.68,25974.4,9694.14,20735.63,6487.32,5238.77,-2680.48,,,7.67,10.16,1.49,79.83
NFLX,Netflix Inc,,2018,,10-Q,2018-10-18,2017-09-30,8406.96,,,593.38,373.41,0.87,0.84,,,,,,-1297.99,,,4.44,7.06,,
NFLX,Netflix Inc,,2018,,10-Q,2018-04-18,2017-03-31,2636.64,,,256.94,178.22,0.41,0.4,,,,,,-343.86,,,6.76,9.75,,
NFLX,Netflix Inc,,2018,,10-Q,2018-10-18,2018-09-30,11607.5,,,1389.46,1077.31,2.48,2.39,23366.23,8729.98,18356.58,6298.24,5009.65,-1445.41,,,9.28,11.97,1.39,78.56
NFLX,Netflix Inc,,2018,,10-Q,2018-04-18,2018-03-31,3700.86,,,446.58,290.12,0.67,0.64,20152.8,7817.58,16132.07,6005.59,4020.73,-236.76,,,7.84,12.07,1.3,80.05
NFLX,Netflix Inc,,2018,,10-Q,2018-07-18,2018-06-30,7608.13,,,908.79,674.47,1.55,1.5,22663.54,9346.89,18166.94,6079.64,4496.6,-755.0,,,8.87,11.95,1.54,80.16
NFLX,Netflix Inc,,2017,,10-K,2018-01-29,2016-03-31,1957.74,,,,27.66,0.06,0.06,,,,,,,,,1.41,,,
NFLX,Netflix Inc,,2017,,10-K,2018-01-29,2017-09-30,2984.86,,,,129.59,0.3,0.29,,,,,,,,,4.34,,,
NFLX,Netflix Inc,,2017,,10-K,2018-01-29,2017-06-30,2785.46,,,,65.6,0.15,0.15,,,,,,,,,2.36,,,
NFLX,Netflix Inc,,2017,,10-K,2018-01-29,2015-12-31,6779.51,,,305.83,122.64,0.29,0.28,,,,,2223.43,-749.44,,,1.81,4.51,,
NFLX,Netflix Inc,,2017,,10-K,2018-01-29,2017-12-31,11692.71,,,838.68,558.93,1.29,1.25,19012.74,7669.97,15430.79,5466.31,3581.96,-1785.95,,,4.78,7.17,1.4,81.16
NFLX,Netflix Inc,,2017,,10-Q,2017-07-19,2016-06-30,4062.94,,,119.82,68.41,0.16,0.16,,,,,,-454.88,,,1.68,2.95,,
NFLX,Netflix Inc,,2017,,10-Q,2017-10-18,2016-09-30,6353.13,,,225.86,119.93,0.28,0.27,,,,,,-916.82,,,1.89,3.56,,
NFLX,Netflix Inc,,2017,,10-Q,2017-07-19,2017-06-30,5422.1,,,384.75,243.82,0.57,0.55,16517.22,6700.78,13404.72,5122.94,3112.5,-878.38,,,4.5,7.1,1.31,81.16
NFLX,Netflix Inc,,2016,,10-K,2017-01-27,2015-06-30,1644.69,,,,26.34,0.06,0.06,,,,,,,,,1.6,,,
NFLX,Netflix Inc,,2016,,10-K,2017-01-27,2016-06-30,2105.2,,,,40.76,0.1,0.09,,,,,,,,,1.94,,,
NFLX,Netflix Inc,,2016,,10-Q,2016-04-20,2016-03-31,1957.74,,,49.45,27.66,0.06,0.06,11262.27,5543.84,8945.04,3933.63,2317.23,-228.59,,,1.41,2.53,1.41,79.42
NFLX,Netflix Inc,,2016,,10-Q,2016-07-19,2015-06-30,3217.82,,,172.29,50.03,0.12,0.12,,,,,,-308.73,,,1.55,5.35,,
NFLX,Netflix Inc,,2015,,10-K,2016-01-28,2014-03-31,1270.09,,,,53.12,0.13,0.12,,,,,,,,,4.18,,,
NFLX,Netflix Inc,,2015,,10-K,2016-01-28,2015-09-30,1738.36,,,,29.43,0.07,0.07,,,,,,,,,1.69,,,
NFLX,Netflix Inc,,2015,,10-K,2016-01-28,2014-06-30,1340.41,,,,71.02,0.17,0.16,,,,,,,,,5.3,,,
NFLX,Netflix Inc,,2015,,10-K,2016-01-28,2013-12-31,4374.56,,,228.35,112.4,0.28,0.26,,,,,1333.56,97.83,,,2.57,5.22,,
NFLX,Netflix Inc,,2015,,10-K,2016-01-28,2015-03-31,1573.13,,,,23.7,0.06,0.05,,,,,,,,,1.51,,,
NFLX,Netflix Inc,,2015,,10-Q,2015-04-17,2014-03-31,1270.09,,,97.59,53.12,0.89,0.86,,,,,,36.36,,,4.18,7.68,,
NFLX,Netflix Inc,,2015,,10-Q,2015-10-16,2015-09-30,4956.18,,,245.93,79.46,0.19,0.18,9916.27,5569.71,7748.95,3341.42,2167.32,-504.69,,,1.6,4.96,1.67,78.14
NFLX,Netflix Inc,,2015,,10-Q,2015-07-17,2014-06-30,2610.5,,,227.19,124.13,0.3,0.29,,,,,,92.38,,,4.76,8.7,,
NFLX,Netflix Inc,,2015,,10-Q,2015-04-17,2015-03-31,1573.13,,,97.46,23.7,0.39,0.38,9240.63,5539.06,7331.41,3008.85,1909.21,-127.38,,,1.51,6.2,1.84,79.34
NFLX,Netflix Inc,,2014,,10-K,2015-01-29,2014-09-30,1409.43,,,,59.3,0.99,0.96,,,,,,,,,4.21,,,
NFLX,Netflix Inc,,2014,,10-Q,2014-10-20,2014-09-30,4019.93,,,337.6,183.43,3.06,2.97,6778.33,3823.48,5053.45,2548.66,1724.87,54.94,,,4.56,8.4,1.5,74.55
NFLX,Netflix Inc,,2014,,10-Q,2014-10-20,2013-09-30,3199.33,,,146.06,63.98,1.11,1.06,,,,,,56.39,,,2.0,4.57,,
NFLX,Netflix Inc,,2013,,10-K,2014-02-03,2013-06-30,1069.37,,,,29.47,0.51,0.49,,,,,,,,,2.76,,,
NFLX,Netflix Inc,,2013,,10-K,2014-02-03,2013-03-31,1023.96,,,,2.69,0.05,0.05,,,,,,,,,0.26,,,
NFLX,Netflix Inc,,2013,,10-K,2014-02-03,2013-09-30,1106.0,,,,31.82,0.54,0.52,,,,,,,,,2.88,,,
NFLX,Netflix Inc,,2013,,10-K,2014-02-03,2012-06-30,889.16,,,,6.16,0.11,0.11,,,,,,,,,0.69,,,
NFLX,Netflix Inc,,2013,,10-K,2014-02-03,2011-12-31,3204.58,,,376.07,226.13,4.28,4.16,,,,,642.81,317.71,,,7.06,11.74,,
NFLX,Netflix Inc,,2013,,10-Q,2013-10-25,2012-09-30,2664.04,,,30.35,9.26,0.17,0.16,,,,,,35.59,,,0.35,1.14,,
NFLX,Netflix Inc,,2013,,10-Q,2013-04-26,2013-03-31,1023.96,,,31.82,2.69,0.05,0.05,4363.29,2557.1,3550.37,1688.71,812.92,-12.16,,,0.26,3.11,1.51,81.37
NFLX,Netflix Inc,,2013,,10-Q,2013-07-25,2013-06-30,2093.33,,,88.94,32.16,0.56,0.53,4480.75,2570.32,3375.13,1670.26,1105.62,21.69,,,1.54,4.25,1.54,75.33
NFLX,Netflix Inc,,2013,,10-Q,2013-04-26,2012-03-31,869.79,,,-1.94,-4.58,-0.08,-0.08,,,,,,19.11,,,-0.53,-0.22,,
NFLX,Netflix Inc,,2012,,10-K,2013-02-01,2011-03-31,718.55,,,,60.23,1.14,1.11,,,,,,,,,8.38,,,
NFLX,Netflix Inc,,2012,,10-K,2013-02-01,2011-09-30,821.84,,,,62.46,1.19,1.16,,,,,,,,,7.6,,,
NFLX,Netflix Inc,,2012,,10-K,2013-02-01,2012-09-30,905.09,,,,7.67,0.14,0.13,,,,,,,,,0.85,,,
NFLX,Netflix Inc,,2012,,10-K,2013-02-01,2012-03-31,869.79,,,,-4.58,-0.08,-0.08,,,,,,,,,-0.53,,,
NFLX,Netflix Inc,,2012,,10-Q,2012-08-02,2012-06-30,1758.95,,,14.22,1.58,0.03,0.03,3478.29,2137.78,2790.06,1498.84,688.23,38.8,,,0.09,0.81,1.43,80.21
NFLX,Netflix Inc,,2012,,10-Q,2012-08-02,2011-06-30,1507.16,,,217.35,128.45,2.44,2.37,,,,,,202.72,,,8.52,14.42,,
NFLX,Netflix Inc,,2012,,10-Q,2012-04-27,2011-03-31,718.55,,,102.24,60.23,1.14,1.11,,,,,,116.32,,,8.38,14.23,,
NFLX,Netflix Inc,,2012,,10-Q,2012-10-30,2011-09-30,2329.0,,,314.2,190.91,3.63,3.53,,,,,,252.25,,,8.2,13.49,,
NFLX,Netflix Inc,,2011,,10-K,2012-02-10,2010-06-30,519.82,,,,43.52,0.83,0.8,,,,,,,,,8.37,,,
NFLX,Netflix Inc,,2011,,10-K,2012-02-10,2011-06-30,788.61,,,,68.21,1.3,1.26,,,,,,,,,8.65,,,
NFLX,Netflix Inc,,2011,,10-K,2012-02-10,2010-03-31,493.67,,,,32.27,0.61,0.59,,,,,,,,,6.54,,,
NFLX,Netflix Inc,,2011,,10-K,2012-02-10,2010-09-30,553.22,,,,37.97,0.73,0.7,,,,,,,,,6.86,,,
NFLX,Netflix Inc,,2011,,10-Q,2011-07-27,2010-06-30,1013.48,,,135.69,75.79,1.44,1.39,,,,,,137.46,,,7.48,13.39,,
NFLX,Netflix Inc,,2010,,10-K,2011-02-18,2008-12-31,1364.66,,,121.51,83.03,1.36,1.32,,,,,347.15,284.04,,,6.08,8.9,,
NFLX,Netflix Inc,,2010,,10-Q,2010-04-28,2009-03-31,394.1,,,36.47,22.36,0.38,0.37,,,,,,65.63,,,5.67,9.25,,
NFLX,Netflix Inc,,2010,,10-Q,2010-04-28,2010-03-31,493.67,,,58.34,32.27,0.61,0.59,648.29,379.54,501.56,243.45,146.74,75.41,,,6.54,11.82,1.56,77.37
NFLX,Netflix Inc,,2010,,10-Q,2010-07-27,2009-06-30,802.61,,,89.25,54.81,0.94,0.91,,,,,,140.94,,,6.83,11.12,,
NFLX,Netflix Inc,,2010,,10-Q,2010-10-26,2010-09-30,1566.7,,,205.19,113.76,2.17,2.09,770.28,492.25,578.31,312.11,191.97,179.68,,,7.26,13.1,1.58,75.08
NFLX,Netflix Inc,,2009,,10-K,2010-02-22,2007-12-31,1205.34,,,91.77,66.61,0.99,0.97,,,,,429.81,277.42,,,5.53,7.61,,
NFLX,Netflix Inc,,2009,,10-Q,2009-10-26,2008-09-30,1005.07,,,83.58,60.29,0.98,0.95,,,,,,191.94,,,6.0,8.32,,
NFLX,Netflix Inc,,2009,,10-Q,2009-07-31,2008-06-30,663.8,,,49.51,39.92,0.64,0.62,,,,,,131.44,,,6.01,7.46,,
NFLX,Netflix Inc,,2009,,10-Q,2009-10-26,2009-09-30,1225.73,,,138.59,84.95,1.48,1.43,492.13,234.96,259.93,203.52,232.2,219.25,,,6.93,11.31,1.15,52.82
NVDA,NVIDIA Corp,,2026,,10-Q,2025-05-28,2025-04-27,44062.0,,,21638.0,18775.0,0.77,0.76,125254.0,89935.0,41411.0,26542.0,83843.0,27414.0,,,42.61,49.11,3.39,33.06
NVDA,NVIDIA Corp,,2026,,10-Q,2025-05-28,2024-04-28,26044.0,,,16909.0,14881.0,0.6,0.6,,,,,49142.0,15345.0,,,57.14,64.92,,
NVDA,NVIDIA Corp,,2025,,10-K,2025-02-26,2025-01-26,130497.0,,,81453.0,72880.0,2.97,2.94,111601.0,80126.0,32274.0,18047.0,79327.0,64089.0,,,55.85,62.42,4.44,28.92
NVDA,NVIDIA Corp,,2025,,10-K,2025-02-26,2024-01-28,60922.0,,,32972.0,29760.0,1.21,1.19,65728.0,44345.0,22750.0,10631.0,42978.0,28090.0,,,48.85,54.12,4.17,34.61
NVDA,NVIDIA Corp,,2025,,10-K,2025-02-26,2023-01-29,26974.0,,,4224.0,4368.0,0.18,0.17,,,,,22101.0,5641.0,,,16.19,15.66,,
NVDA,NVIDIA Corp,,2025,,10-Q,2024-08-28,2024-07-28,56084.0,,,35551.0,31480.0,1.28,1.27,85227.0,59633.0,27070.0,13969.0,58157.0,29833.0,,,56.13,63.39,4.27,31.76
NVDA,NVIDIA Corp,,2025,,10-Q,2024-11-20,2024-10-27,91166.0,,,57419.0,50789.0,2.07,2.04,96013.0,67640.0,30114.0,16479.0,65899.0,47460.0,,,55.71,62.98,4.1,31.36
NVDA,NVIDIA Corp,,2024,,10-K,2024-02-21,2022-01-30,26914.0,,,10041.0,9752.0,3.91,3.85,,,,,26612.0,9108.0,,,36.23,37.31,,
NVDA,NVIDIA Corp,,2024,,10-Q,2023-08-28,2023-07-30,20699.0,,,8941.0,8232.0,3.33,3.3,49555.0,28797.0,22054.0,10334.0,27501.0,9259.0,,,39.77,43.2,2.79,44.5
NVDA,NVIDIA Corp,,2024,,10-Q,2023-11-21,2023-10-29,38819.0,,,19358.0,17475.0,7.07,7.01,54148.0,32658.0,20883.0,9101.0,33265.0,16591.0,,,45.02,49.87,3.59,38.57
NVDA,NVIDIA Corp,,2024,,10-Q,2023-05-26,2023-04-30,7192.0,,,2140.0,2043.0,0.83,0.82,44460.0,24883.0,19940.0,7260.0,24520.0,2911.0,,,28.41,29.76,3.43,44.85
NVDA,NVIDIA Corp,,2023,,10-K,2023-02-24,2021-01-31,16675.0,,,4532.0,4332.0,1.76,1.73,,,,,16893.0,5822.0,,,25.98,27.18,,
NVDA,NVIDIA Corp,,2023,,10-Q,2022-11-18,2022-10-30,20923.0,,,2968.0,2954.0,1.18,1.17,40488.0,23223.0,19139.0,6855.0,21349.0,3393.0,,,14.12,14.19,3.39,47.27
NVDA,NVIDIA Corp,,2023,,10-Q,2022-05-27,2022-05-01,8288.0,,,1868.0,1618.0,0.65,0.64,45212.0,29575.0,18892.0,5562.0,26320.0,1731.0,,,19.52,22.54,5.32,41.79
NVDA,NVIDIA Corp,,2023,,10-Q,2022-08-31,2022-07-31,14992.0,,,2367.0,2274.0,0.91,0.9,43476.0,27418.0,19625.0,7573.0,23851.0,3001.0,,,15.17,15.79,3.62,45.14
NVDA,NVIDIA Corp,,2023,,10-Q,2022-11-18,2021-10-31,19271.0,,,7071.0,6749.0,2.71,2.67,,,,,23798.0,6075.0,,,35.02,36.69,,
NVDA,NVIDIA Corp,,2022,,10-Q,2021-05-26,2020-04-26,3080.0,,,976.0,917.0,1.49,1.47,,,,,13099.0,909.0,,,29.77,31.69,,
NVDA,NVIDIA Corp,,2022,,10-Q,2021-11-22,2020-10-25,11672.0,,,3025.0,2875.0,1.17,1.15,,,,,15334.0,3755.0,,,24.63,25.92,,
NVDA,NVIDIA Corp,,2022,,10-Q,2021-05-26,2021-05-02,5661.0,,,1956.0,1912.0,3.08,3.03,30796.0,18127.0,12022.0,4004.0,18774.0,1874.0,,,33.77,34.55,4.53,39.04
NVDA,NVIDIA Corp,,2022,,10-Q,2021-08-20,2020-07-26,6946.0,,,1627.0,1539.0,0.63,0.62,,,,,13914.0,2476.0,,,22.16,23.42,,
NVDA,NVIDIA Corp,,2022,,10-Q,2021-08-20,2021-08-01,12168.0,,,4400.0,4285.0,1.72,1.69,38650.0,25806.0,17503.0,4448.0,21147.0,4556.0,,,35.22,36.16,5.8,45.29
NVDA,NVIDIA Corp,,2021,,10-K,2021-02-26,2020-01-26,10918.0,,,2846.0,2796.0,4.59,4.52,17315.0,13690.0,5111.0,1784.0,12204.0,4761.0,,,25.61,26.07,7.67,29.52
NVDA,NVIDIA Corp,,2021,,10-Q,2020-11-18,2019-10-27,7813.0,,,1856.0,1845.0,3.03,2.99,,,,,11214.0,3296.0,,,23.61,23.76,,
NVDA,NVIDIA Corp,,2020,,10-K,2020-02-20,2019-10-27,3014.0,,,,899.0,1.47,1.45,,,,,,,,,29.83,,,
NVDA,NVIDIA Corp,,2020,,10-K,2020-02-20,2019-07-28,2579.0,,,,552.0,0.91,0.9,,,,,,,,,21.4,,,
NVDA,NVIDIA Corp,,2020,,10-K,2020-02-20,2019-04-28,2220.0,,,,394.0,0.65,0.64,,,,,,,,,17.75,,,
NVDA,NVIDIA Corp,,2020,,10-Q,2019-11-14,2018-10-28,9511.0,,,3510.0,3575.0,5.88,5.71,,,,,9475.0,2845.0,,,37.59,36.9,,
NVDA,NVIDIA Corp,,2020,,10-Q,2019-05-16,2019-04-28,2220.0,,,358.0,394.0,0.65,0.64,14021.0,10629.0,4317.0,1183.0,9704.0,720.0,,,17.75,16.13,8.98,30.79
NVDA,NVIDIA Corp,,2020,,10-Q,2019-08-15,2018-07-29,6330.0,,,2452.0,2345.0,3.86,3.74,,,,,8795.0,2358.0,,,37.05,38.74,,
NVDA,NVIDIA Corp,,2020,,10-Q,2019-05-16,2018-04-29,3207.0,,,1295.0,1244.0,2.05,1.98,,,,,7717.0,1445.0,,,38.79,40.38,,
