ticker,company_name,industry,fiscal_year,fiscal_quarter,form_type,filing_date,period_end_date,revenue_millions,cost_of_revenue_millions,gross_profit_millions,operating_income_millions,net_income_millions,eps_basic,eps_diluted,total_assets_millions,current_assets_millions,total_liabilities_millions,current_liabilities_millions,stockholders_equity_millions,operating_cash_flow_millions,investing_cash_flow_millions,financing_cash_flow_millions,net_margin_percent,operating_margin_percent,current_ratio,debt_to_assets_percent
NVDA,NVIDIA Corp,,2019,,10-K,2019-02-21,2017-10-29,2636.0,,,,838.0,1.39,1.33,,,,,,,,,31.79,,,
NVDA,NVIDIA Corp,,2019,,10-K,2019-02-21,2017-04-30,1937.0,,,,507.0,0.86,0.79,,,,,,,,,26.17,,,
NVDA,NVIDIA Corp,,2019,,10-K,2019-02-21,2018-10-28,3181.0,,,,1230.0,2.02,1.97,,,,,,,,,38.67,,,
NVDA,NVIDIA Corp,,2019,,10-K,2019-02-21,2018-04-29,3207.0,,,,1244.0,2.05,1.98,,,,,,,,,38.79,,,
NVDA,NVIDIA Corp,,2019,,10-K,2019-02-21,2018-07-29,3123.0,,,,1101.0,1.81,1.76,,,,,,,,,35.25,,,
NVDA,NVIDIA Corp,,2018,,10-K,2018-02-28,2017-07-30,2230.0,,,,583.0,0.98,0.92,,,,,,,,,26.14,,,
NVDA,NVIDIA Corp,,2018,,10-K,2018-02-28,2016-10-30,2004.0,,,,542.0,1.01,0.83,,,,,,,,,27.05,,,
NVDA,NVIDIA Corp,,2018,,10-K,2018-02-28,2016-05-01,1305.0,,,,208.0,0.39,0.35,,,,,,,,,15.94,,,
NVDA,NVIDIA Corp,,2018,,10-Q,2017-05-23,2017-04-30,1937.0,,,554.0,507.0,0.86,0.79,9410.0,8116.0,3271.0,983.0,6132.0,282.0,,,26.17,28.6,8.26,34.76
NVDA,NVIDIA Corp,,2018,,10-Q,2017-08-23,2017-07-30,4167.0,,,1242.0,1091.0,1.83,1.71,9402.0,8070.0,3427.0,1032.0,5973.0,987.0,,,26.18,29.81,7.82,36.45
NVDA,NVIDIA Corp,,2018,,10-Q,2017-11-21,2017-10-29,6803.0,,,2137.0,1928.0,3.23,3.05,9830.0,8479.0,3477.0,1027.0,6352.0,2144.0,,,28.34,31.41,8.26,35.37
NVDA,NVIDIA Corp,,2018,,10-Q,2017-05-23,2016-05-01,1305.0,,,245.0,208.0,0.39,0.35,,,,,,319.0,,,15.94,18.77,,
NVDA,NVIDIA Corp,,2017,,10-K,2017-03-01,2015-01-25,4682.0,,,759.0,631.0,1.14,1.12,,,,,4418.0,906.0,,,13.48,16.21,,
NVDA,NVIDIA Corp,,2017,,10-K,2017-03-01,2016-07-31,1428.0,,,,469.0,0.88,0.76,,,,,,519.0,,,32.84,,,
NVDA,NVIDIA Corp,,2017,,10-K,2017-03-01,2015-07-26,1153.0,,,,26.0,0.05,0.05,,,,,,,,,2.25,,,
NVDA,NVIDIA Corp,,2017,,10-Q,2016-11-22,2016-10-30,4737.0,,,1201.0,1012.0,1.89,1.59,9612.0,8307.0,4243.0,2041.0,5324.0,951.0,,,21.36,25.35,4.07,44.14
NVDA,NVIDIA Corp,,2017,,10-Q,2016-08-23,2016-07-31,2733.0,,,561.0,449.0,0.84,0.73,7461.0,6156.0,2909.0,2407.0,4480.0,493.0,,,16.43,20.53,2.56,38.99
NVDA,NVIDIA Corp,,2017,,10-Q,2016-08-23,2015-07-26,2304.0,,,250.0,160.0,0.29,0.28,,,,,,409.0,,,6.94,10.85,,
NVDA,NVIDIA Corp,,2016,,10-K,2016-03-17,2015-04-26,1151.0,,,,134.0,0.24,0.24,,,,,,,,,11.64,,,
NVDA,NVIDIA Corp,,2016,,10-K,2016-03-17,2014-07-27,1103.0,,,,128.0,0.23,0.22,,,,,,,,,11.6,,,
NVDA,NVIDIA Corp,,2016,,10-K,2016-03-17,2015-10-25,1305.0,,,,247.0,0.45,0.44,,,,,,,,,18.93,,,
NVDA,NVIDIA Corp,,2016,,10-K,2016-03-17,2014-04-27,1103.0,,,,137.0,0.24,0.24,,,,,,,,,12.42,,,
NVDA,NVIDIA Corp,,2016,,10-K,2016-03-17,2014-10-26,1225.0,,,,173.0,0.32,0.31,,,,,,,,,14.12,,,
NVDA,NVIDIA Corp,,2016,,10-Q,2015-11-18,2015-10-25,3609.0,,,495.0,406.0,0.75,0.72,7174.0,5834.0,,855.0,4465.0,664.0,,,11.25,13.72,6.82,
NVDA,NVIDIA Corp,,2016,,10-Q,2015-05-20,2015-04-26,1151.0,,,176.0,134.0,0.24,0.24,7291.0,5832.0,,883.0,4556.0,246.0,,,11.64,15.29,6.6,
NVDA,NVIDIA Corp,,2016,,10-Q,2015-05-20,2014-04-27,1103.0,,,151.0,137.0,0.24,0.24,,,,,,151.0,,,12.42,13.69,,
NVDA,NVIDIA Corp,,2015,,10-K,2015-03-12,2013-04-28,954.74,,,,77.89,0.13,0.13,,,,,,,,,8.16,,,
NVDA,NVIDIA Corp,,2015,,10-K,2015-03-12,2013-07-28,977.24,,,,96.45,0.16,0.16,,,,,,,,,9.87,,,
NVDA,NVIDIA Corp,,2015,,10-K,2015-03-12,2013-10-27,1053.97,,,,118.73,0.2,0.2,,,,,,,,,11.27,,,
NVDA,NVIDIA Corp,,2015,,10-Q,2014-08-20,2013-07-28,1931.98,,,188.31,174.34,0.29,0.29,,,,,,272.12,,,9.02,9.75,,
NVDA,NVIDIA Corp,,2015,,10-Q,2014-11-19,2013-10-27,2985.94,,,329.3,293.07,0.49,0.49,,,,,,434.43,,,9.82,11.03,,
NVDA,NVIDIA Corp,,2015,,10-Q,2014-08-20,2014-07-27,2205.61,,,314.54,264.49,0.47,0.46,6933.72,5377.59,,868.73,4304.79,247.3,,,11.99,14.26,6.19,
NVDA,NVIDIA Corp,,2015,,10-Q,2014-11-19,2014-10-26,3430.99,,,527.85,437.46,0.79,0.77,6885.87,5341.11,,933.91,4204.59,462.93,,,12.75,15.38,5.72,
NVDA,NVIDIA Corp,,2013,,10-K,2014-03-13,2012-04-29,924.88,,,,60.44,0.1,0.1,,,,,,,,,6.53,,,
NVDA,NVIDIA Corp,,2013,,10-K,2014-03-13,2012-10-28,1204.11,,,,209.08,0.34,0.33,,,,,,,,,17.36,,,
NVDA,NVIDIA Corp,,2013,,10-Q,2013-05-22,2013-04-28,954.74,,,82.78,77.89,0.13,0.13,6279.53,4606.62,,925.58,4824.94,175.65,,,8.16,8.67,4.98,
NVDA,NVIDIA Corp,,2012,,10-K,2013-03-12,2012-07-29,1044.27,,,,119.05,0.19,0.19,,,,,,,,,11.4,,,
NVDA,NVIDIA Corp,,2012,,10-K,2013-03-12,2011-01-30,3543.31,,,255.75,253.15,0.44,0.43,,,,,3181.46,675.8,,,7.14,7.22,,
NVDA,NVIDIA Corp,,2012,,10-K,2013-03-12,2012-01-29,3997.93,,,648.3,581.09,0.96,0.94,5552.93,3905.36,,929.96,4145.72,909.16,,,14.53,16.22,4.2,
NVDA,NVIDIA Corp,,2012,,10-K,2013-03-12,2013-01-27,4280.16,,,648.24,562.54,0.91,0.9,6412.24,4775.26,,976.22,4827.7,824.17,,,13.14,15.15,4.89,
NVDA,NVIDIA Corp,,2012,,10-Q,2012-11-19,2012-10-28,3173.26,,,464.67,388.56,0.63,0.62,6075.14,4424.83,,991.36,4722.85,373.16,,,12.24,14.64,4.46,
NVDA,NVIDIA Corp,,2012,,10-Q,2012-08-22,2012-07-29,1969.15,,,212.45,179.48,0.29,0.29,5891.88,4213.85,,1021.96,4453.66,191.68,,,9.11,10.79,4.12,
NVDA,NVIDIA Corp,,2012,,10-Q,2012-11-19,2011-10-30,3044.74,,,525.98,465.06,0.77,0.76,,,,,,498.64,,,15.27,17.28,,
NVDA,NVIDIA Corp,,2012,,10-Q,2012-05-23,2012-04-29,924.88,,,72.83,60.44,0.1,0.1,5708.17,4032.12,,947.4,4287.43,-9.21,,,6.53,7.87,4.26,
NVDA,NVIDIA Corp,,2011,,10-K,2012-03-13,2010-07-31,811.21,,,,-140.96,-0.25,-0.25,,,,,,,,,-17.38,,,
NVDA,NVIDIA Corp,,2011,,10-K,2012-03-13,2010-10-31,843.91,,,,84.86,0.15,0.15,,,,,,,,,10.06,,,
NVDA,NVIDIA Corp,,2011,,10-K,2012-03-13,2011-05-01,962.04,,,,135.22,0.23,0.22,,,,,,,,,14.06,,,
NVDA,NVIDIA Corp,,2011,,10-K,2012-03-13,2011-10-30,1066.18,,,,178.27,0.29,0.29,,,,,,,,,16.72,,,
NVDA,NVIDIA Corp,,2011,,10-K,2012-03-13,2011-07-31,1016.52,,,,151.57,0.25,0.25,,,,,,,,,14.91,,,
NVDA,NVIDIA Corp,,2011,,10-Q,2011-11-22,2010-10-31,2656.93,,,75.97,81.5,0.14,0.14,,,,,,241.12,,,3.07,2.86,,
NVDA,NVIDIA Corp,,2011,,10-Q,2011-08-25,2011-07-31,1978.56,,,328.89,286.79,0.48,0.47,4864.42,3317.56,,960.3,3689.47,254.22,,,14.5,16.62,3.45,
NVDA,NVIDIA Corp,,2011,,10-Q,2011-05-27,2011-05-01,962.04,,,154.86,135.22,0.23,0.22,4736.74,3496.76,,981.17,3447.81,172.2,,,14.06,16.1,3.56,
NVDA,NVIDIA Corp,,2010,,10-K,2011-03-16,2009-10-25,903.21,,,,107.58,0.2,0.19,,,,,,,,,11.91,,,
NVDA,NVIDIA Corp,,2010,,10-K,2011-03-16,2009-04-26,664.23,,,,-201.34,-0.37,-0.37,,,,,,,,,-30.31,,,
NVDA,NVIDIA Corp,,2010,,10-K,2010-03-18,2008-01-27,4097.86,,,836.35,797.64,1.45,1.31,,,,,2617.91,1270.2,,,19.46,20.41,,
NVDA,NVIDIA Corp,,2010,,10-K,2011-03-16,2010-08-01,811.21,,,,-140.96,-0.25,-0.25,,,,,,,,,-17.38,,,
NVDA,NVIDIA Corp,,2010,,10-K,2011-03-16,2009-07-26,776.52,,,,-105.3,-0.19,-0.19,,,,,,,,,-13.56,,,
NVDA,NVIDIA Corp,,2010,,10-K,2011-03-16,2010-05-02,1001.81,,,,137.59,0.24,0.23,,,,,,,,,13.73,,,
NVDA,NVIDIA Corp,,2010,,10-Q,2010-05-21,2009-04-26,664.23,,,-230.97,-201.34,-0.37,-0.37,,,,,,142.13,,,-30.31,-34.77,,
NVDA,NVIDIA Corp,,2010,,10-Q,2010-05-21,2010-05-02,1001.81,,,147.39,137.59,0.24,0.23,3803.03,2726.98,,765.29,2860.64,-5.4,,,13.73,14.71,3.56,
NVDA,NVIDIA Corp,,2010,,10-Q,2010-08-30,2010-08-01,1813.02,,,-27.81,-3.37,-0.01,-0.01,3731.27,2655.96,,819.14,2760.51,28.95,,,-0.19,-1.53,3.24,
NVDA,NVIDIA Corp,,2009,,10-Q,2009-08-20,2008-07-27,2046.06,,,47.59,55.88,0.1,0.09,,,,,,226.2,,,2.73,2.33,,
NVDA,NVIDIA Corp,,2009,,10-Q,2009-11-19,2009-10-25,2343.96,,,-233.23,-199.06,-0.36,-0.36,3463.57,2357.72,,888.81,2423.64,418.56,,,-8.49,-9.95,2.65,
NVDA,NVIDIA Corp,,2009,,10-Q,2009-08-20,2009-07-26,1440.75,,,-341.07,-306.64,-0.56,-0.56,3298.41,2167.91,,891.32,2247.41,277.25,,,-21.28,-23.67,2.43,
NVDA,NVIDIA Corp,,2009,,10-Q,2009-11-19,2008-10-26,2943.72,,,104.38,117.62,0.21,0.2,,,,,,269.2,,,4.0,3.55,,
TSLA,Tesla Inc,,2025,,10-Q,2025-04-23,2025-03-31,19335.0,,,399.0,409.0,0.13,0.12,125111.0,59389.0,49693.0,29753.0,74653.0,2156.0,,,2.12,2.06,2.0,39.72
TSLA,Tesla Inc,,2025,,10-Q,2025-04-23,2024-03-31,21301.0,,,1171.0,1390.0,0.45,0.41,,,,,,242.0,,,6.53,5.5,,
TSLA,Tesla Inc,,2024,,10-K,2025-01-30,2024-12-31,97690.0,,,7076.0,7091.0,2.23,2.04,122070.0,58360.0,48390.0,28821.0,72913.0,14923.0,,,7.26,7.24,2.02,39.64
TSLA,Tesla Inc,,2024,,10-Q,2024-07-24,2024-06-30,46801.0,,,2776.0,2607.0,0.83,0.76,112832.0,52977.0,45569.0,27729.0,66468.0,3854.0,,,5.57,5.93,1.91,40.39
TSLA,Tesla Inc,,2024,,10-Q,2024-10-24,2024-09-30,71983.0,,,5493.0,4774.0,1.51,1.38,119852.0,56379.0,49142.0,30577.0,69931.0,10109.0,,,6.63,7.63,1.84,41.0
TSLA,Tesla Inc,,2024,,10-Q,2024-07-24,2023-06-30,48256.0,,,5063.0,5216.0,1.65,1.5,,,,,,5578.0,,,10.81,10.49,,
TSLA,Tesla Inc,,2023,,10-K,2024-01-29,2022-12-31,81462.0,,,13656.0,12556.0,4.02,3.62,82338.0,40917.0,36440.0,26709.0,44704.0,14724.0,,,15.41,16.76,1.53,44.26
TSLA,Tesla Inc,,2023,,10-K,2024-01-29,2023-12-31,96773.0,,,8891.0,14997.0,4.73,4.3,106618.0,49616.0,43009.0,28748.0,62634.0,13256.0,,,15.5,9.19,1.73,40.34
TSLA,Tesla Inc,,2023,,10-Q,2023-04-24,2023-03-31,23329.0,,,2664.0,2513.0,0.8,0.73,86833.0,42997.0,37598.0,27436.0,48054.0,2513.0,,,10.77,11.42,1.57,43.3
TSLA,Tesla Inc,,2023,,10-Q,2023-10-23,2022-09-30,57144.0,,,9755.0,8869.0,2.84,2.55,,,,,,11446.0,,,15.52,17.07,,
TSLA,Tesla Inc,,2023,,10-Q,2023-07-24,2022-06-30,35690.0,,,6067.0,5577.0,1.79,1.61,,,,,,6346.0,,,15.63,17.0,,
TSLA,Tesla Inc,,2023,,10-Q,2023-10-23,2023-09-30,71606.0,,,6827.0,7069.0,2.23,2.03,93941.0,45026.0,39446.0,26640.0,53466.0,8886.0,,,9.87,9.53,1.69,41.99
TSLA,Tesla Inc,,2022,,10-K,2023-01-31,2020-12-31,31536.0,,,1994.0,721.0,0.25,0.21,,,,,,5943.0,,,2.29,6.32,,
TSLA,Tesla Inc,,2022,,10-Q,2022-07-25,2021-06-30,22347.0,,,1906.0,1580.0,1.64,1.41,,,,,,3765.0,,,7.07,8.53,,
TSLA,Tesla Inc,,2022,,10-Q,2022-04-25,2022-03-31,18756.0,,,3603.0,3318.0,3.2,2.86,66038.0,29050.0,30632.0,21455.0,34085.0,3995.0,,,17.69,19.21,1.35,46.39
TSLA,Tesla Inc,,2021,,10-K,2022-02-07,2021-12-31,53823.0,,,6523.0,5519.0,5.6,4.9,62131.0,27100.0,30548.0,19705.0,30189.0,11497.0,,,10.25,12.12,1.38,49.17
TSLA,Tesla Inc,,2021,,10-Q,2021-04-28,2021-03-31,10389.0,,,594.0,438.0,0.46,0.39,52972.0,24705.0,28507.0,14877.0,23017.0,1641.0,,,4.22,5.72,1.66,53.82
TSLA,Tesla Inc,,2021,,10-Q,2021-10-25,2021-09-30,36104.0,,,3910.0,3198.0,3.27,2.84,57834.0,25002.0,29340.0,18051.0,27053.0,6912.0,,,8.86,10.83,1.39,50.73
TSLA,Tesla Inc,,2020,,10-K,2021-02-08,2020-09-30,8771.0,,,,331.0,,,,,,,,,,,3.77,,,
TSLA,Tesla Inc,,2020,,10-K,2021-02-08,2020-06-30,6036.0,,,,104.0,,,,,,,,,,,1.72,,,
TSLA,Tesla Inc,,2020,,10-K,2021-02-08,2019-03-31,4541.0,,,,-702.0,,,,,,,,,,,-15.46,,,
TSLA,Tesla Inc,,2020,,10-K,2021-02-08,2019-12-31,24578.0,,,-69.0,-862.0,-0.98,-0.98,34309.0,12103.0,26199.0,10667.0,6618.0,2405.0,,,-3.51,-0.28,1.13,76.36
TSLA,Tesla Inc,,2020,,10-K,2021-02-08,2020-03-31,5985.0,,,,16.0,,,,,,,,,,,0.27,,,
TSLA,Tesla Inc,,2020,,10-K,2021-02-08,2019-06-30,6350.0,,,,-408.0,,,,,,,,,,,-6.43,,,
TSLA,Tesla Inc,,2020,,10-Q,2020-07-28,2020-06-30,12021.0,,,610.0,120.0,0.65,0.59,38135.0,15336.0,26754.0,12270.0,9855.0,524.0,,,1.0,5.07,1.25,70.16
TSLA,Tesla Inc,,2020,,10-Q,2020-10-26,2020-09-30,20792.0,,,1419.0,451.0,0.45,0.4,45691.0,21744.0,28143.0,13302.0,16031.0,2924.0,,,2.17,6.82,1.63,61.59
TSLA,Tesla Inc,,2020,,10-Q,2020-10-26,2019-09-30,17194.0,,,-428.0,-967.0,-1.11,-1.11,,,,,,980.0,,,-5.62,-2.49,,
TSLA,Tesla Inc,,2020,,10-Q,2020-04-30,2019-03-31,4541.0,,,-522.0,-702.0,-4.1,-4.1,,,,,,-640.0,,,-15.46,-11.5,,
TSLA,Tesla Inc,,2020,,10-Q,2020-04-30,2020-03-31,5985.0,,,283.0,16.0,0.09,0.08,37250.0,14893.0,26518.0,11986.0,9173.0,-440.0,,,0.27,4.73,1.24,71.19
TSLA,Tesla Inc,,2019,,10-K,2020-02-13,2019-09-30,6303.0,,,,143.0,,,,,,,,,,,2.27,,,
TSLA,Tesla Inc,,2019,,10-K,2020-02-13,2018-06-30,4002.0,,,,-718.0,,,,,,,,,,,-17.94,,,
TSLA,Tesla Inc,,2019,,10-K,2020-02-13,2018-09-30,6824.0,,,,311.0,,,,,,,,,,,4.56,,,
TSLA,Tesla Inc,,2019,,10-Q,2019-07-29,2019-06-30,10891.14,,,-689.29,-1110.47,-6.4,-6.4,31872.6,10181.95,24722.14,9588.77,5715.39,224.0,,,-10.2,-6.33,1.06,77.57
TSLA,Tesla Inc,,2018,,10-K,2019-02-19,2018-03-31,3408.75,,,,-709.55,,,,,,,,,,,-20.82,,,
TSLA,Tesla Inc,,2018,,10-K,2019-02-19,2017-03-31,2696.27,,,,-330.28,,,,,,,,,,,-12.25,,,
TSLA,Tesla Inc,,2018,,10-K,2019-02-19,2016-12-31,7000.13,,,-667.34,-674.91,-4.68,-4.68,,,,,,-123.83,,,-9.64,-9.53,,
TSLA,Tesla Inc,,2018,,10-K,2019-02-19,2018-12-31,21461.27,,,-388.07,-976.09,-5.72,-5.72,29739.61,8306.31,23426.01,9992.14,4923.24,2097.8,,,-4.55,-1.81,0.83,78.77
TSLA,Tesla Inc,,2018,,10-Q,2018-11-02,2017-09-30,8470.5,,,-1033.94,-1286.05,-7.8,-7.8,,,,,,-570.54,,,-15.18,-12.21,,
TSLA,Tesla Inc,,2018,,10-Q,2018-05-07,2017-03-31,2696.27,,,-257.55,-330.28,-2.04,-2.04,,,,,,,,,-12.25,-9.55,,
TSLA,Tesla Inc,,2018,,10-Q,2018-11-02,2018-09-30,14235.4,,,-801.61,-1115.57,-6.56,-6.56,29262.71,7920.49,23409.14,9775.32,4508.84,863.24,,,-7.84,-5.63,0.81,80.0
TSLA,Tesla Inc,,2018,,10-Q,2018-05-07,2018-03-31,3408.75,,,-596.97,-709.55,-4.19,-4.19,27271.43,6383.92,21551.02,8650.36,4450.69,,,,-20.82,-17.51,0.74,79.02
TSLA,Tesla Inc,,2018,,10-Q,2018-08-06,2018-06-30,7410.98,,,-1218.37,-1427.09,-8.42,-8.42,27910.0,6699.8,22642.89,9141.36,3906.42,-528.04,,,-19.26,-16.44,0.73,81.13
TSLA,Tesla Inc,,2017,,10-K,2018-02-23,2016-03-31,1147.05,,,,-282.27,,,,,,,,,,,-24.61,,,
TSLA,Tesla Inc,,2017,,10-K,2018-02-23,2017-09-30,2984.68,,,,-619.38,,,,,,,,,,,-20.75,,,
TSLA,Tesla Inc,,2017,,10-K,2018-02-23,2017-06-30,2789.56,,,,-336.4,,,,,,,,,,,-12.06,,,
TSLA,Tesla Inc,,2017,,10-K,2018-02-23,2015-12-31,4046.03,,,-716.63,-888.66,-6.93,-6.93,,,,,,,,,-21.96,-17.71,,
TSLA,Tesla Inc,,2017,,10-K,2018-02-23,2017-12-31,11758.75,,,-1632.09,-1961.4,-11.83,-11.83,28655.37,6570.52,23022.98,7674.67,4237.24,,,,-16.68,-13.88,0.86,80.34
TSLA,Tesla Inc,,2017,,10-Q,2017-08-04,2016-06-30,2417.07,,,-486.26,-575.46,,,,,,,,,,,-23.81,-20.12,,
TSLA,Tesla Inc,,2017,,10-Q,2017-11-03,2016-09-30,4715.5,,,-400.64,-553.58,-3.94,-3.94,,,,,,,,,-11.74,-8.5,,
TSLA,Tesla Inc,,2017,,10-Q,2017-08-04,2017-06-30,5485.83,,,-498.46,-666.67,,,26043.71,6359.44,19459.9,6546.35,5105.75,,,,-12.15,-9.09,0.97,74.72
TSLA,Tesla Inc,,2016,,10-K,2017-03-01,2016-09-30,2298.44,,,,21.88,,,,,,,,,,,0.95,,,
TSLA,Tesla Inc,,2016,,10-K,2017-03-01,2015-06-30,954.98,,,,-184.23,,,,,,,,,,,-19.29,,,
TSLA,Tesla Inc,,2016,,10-K,2017-03-01,2016-06-30,1270.02,,,,-293.19,,,,,,,,,,,-23.09,,,
TSLA,Tesla Inc,,2016,,10-Q,2016-05-10,2016-03-31,1147.05,,,-248.22,-282.27,,,9191.7,3239.54,8178.71,3187.7,970.37,,,,-24.61,-21.64,1.02,88.98
TSLA,Tesla Inc,,2016,,10-Q,2016-08-05,2015-06-30,1894.86,,,-272.63,-338.41,,,,,,,,,,,-17.86,-14.39,,
TSLA,Tesla Inc,,2015,,10-K,2016-02-24,2014-03-31,620.54,,,,-49.8,,,,,,,,,,,-8.03,,,
TSLA,Tesla Inc,,2015,,10-K,2016-02-24,2015-09-30,936.79,,,,-229.86,,,,,,,,,,,-24.54,,,
TSLA,Tesla Inc,,2015,,10-K,2016-02-24,2014-06-30,769.35,,,,-61.9,,,,,,,,,,,-8.05,,,
TSLA,Tesla Inc,,2015,,10-K,2016-02-24,2013-12-31,2013.5,,,-61.28,-74.01,,,,,,,667.12,,,,-3.68,-3.04,,
TSLA,Tesla Inc,,2015,,10-K,2016-02-24,2015-03-31,939.88,,,,-154.18,,,,,,,,,,,-16.4,,,
TSLA,Tesla Inc,,2015,,10-K,2016-02-24,2014-12-31,3198.36,,,-186.69,-294.04,,,5830.67,3180.07,4860.76,2107.17,911.71,,,,-9.19,-5.84,1.51,83.37
TSLA,Tesla Inc,,2015,,10-Q,2015-05-11,2014-03-31,620.54,,,-43.97,-49.8,,,,,,,,,,,-8.03,-7.09,,
TSLA,Tesla Inc,,2015,,10-Q,2015-11-05,2015-09-30,2831.64,,,-456.3,-568.27,,,7547.5,2998.8,6186.66,2553.77,1314.66,,,,-20.07,-16.11,1.17,81.97
TSLA,Tesla Inc,,2015,,10-Q,2015-08-07,2014-06-30,1389.89,,,-72.72,-111.7,,,,,,,,,,,-8.04,-5.23,,
TSLA,Tesla Inc,,2015,,10-Q,2015-05-11,2015-03-31,939.88,,,-102.45,-154.18,,,6120.03,2921.42,5239.76,2192.38,826.0,,,,-16.4,-10.9,1.33,85.62
TSLA,Tesla Inc,,2014,,10-K,2015-02-26,2014-09-30,851.8,,,,-74.71,,,,,,,,,,,-8.77,,,
TSLA,Tesla Inc,,2014,,10-Q,2014-11-07,2014-09-30,2241.7,,,-111.85,-186.41,,,5437.53,3362.91,4417.28,1839.78,958.09,,,,-8.32,-4.99,1.83,81.24
TSLA,Tesla Inc,,2014,,10-Q,2014-11-07,2013-09-30,1398.28,,,-47.93,-57.75,,,,,,,,,,,-4.13,-3.43,,
TSLA,Tesla Inc,,2013,,10-K,2014-02-26,2013-06-30,405.14,,,,-30.5,,,,,,,,,,,-7.53,,,
TSLA,Tesla Inc,,2013,,10-K,2014-02-26,2013-03-31,561.79,,,,11.25,,,,,,,,,,,2.0,,,
TSLA,Tesla Inc,,2013,,10-K,2014-02-26,2013-09-30,431.35,,,,-38.5,,,,,,,,,,,-8.92,,,
TSLA,Tesla Inc,,2013,,10-K,2014-02-26,2012-06-30,26.65,,,,-105.6,,,,,,,,,,,-396.21,,,
TSLA,Tesla Inc,,2013,,10-K,2014-02-26,2011-12-31,204.24,,,-251.49,-254.41,,,,,,,224.04,-128.03,,,-124.56,-123.13,,
TSLA,Tesla Inc,,2013,,10-Q,2013-11-08,2012-09-30,106.92,,,-303.4,-306.28,,,,,,,,-228.59,,,-286.45,-283.75,,
TSLA,Tesla Inc,,2013,,10-Q,2013-05-10,2013-03-31,561.79,,,-5.58,11.25,0.1,0.0,1143.78,525.99,975.2,535.62,168.58,64.08,,,2.0,-0.99,0.98,85.26
TSLA,Tesla Inc,,2013,,10-Q,2013-08-09,2013-06-30,966.93,,,-17.38,-19.25,,,1887.84,1129.54,1258.42,486.55,629.43,25.89,,,-1.99,-1.8,2.32,66.66
TSLA,Tesla Inc,,2013,,10-Q,2013-05-10,2012-03-31,30.17,,,-88.76,-89.87,-0.86,-0.86,,,,,,-63.3,,,-297.92,-294.24,,
TSLA,Tesla Inc,,2012,,10-K,2013-03-07,2011-06-30,58.17,,,,-58.9,,,,,,,,,,,-101.26,,,
TSLA,Tesla Inc,,2012,,10-K,2013-03-07,2011-03-31,49.03,,,,-48.94,,,,,,,,,,,-99.82,,,
TSLA,Tesla Inc,,2012,,10-K,2013-03-07,2011-09-30,57.67,,,,-65.08,,,,,,,,,,,-112.85,,,
TSLA,Tesla Inc,,2012,,10-K,2013-03-07,2012-09-30,50.1,,,,-110.8,,,,,,,,,,,-221.15,,,
TSLA,Tesla Inc,,2012,,10-K,2013-03-07,2012-03-31,30.17,,,,-89.87,,,,,,,,,,,-297.92,,,
TSLA,Tesla Inc,,2012,,10-Q,2012-08-02,2012-06-30,56.82,,,-194.94,-195.48,,,776.87,317.13,714.65,286.53,62.22,-111.07,,,-344.03,-343.08,1.11,91.99
TSLA,Tesla Inc,,2012,,10-Q,2012-08-02,2011-06-30,107.2,,,-106.08,-107.84,,,,,,,,-65.78,,,-100.6,-98.96,,
TSLA,Tesla Inc,,2012,,10-Q,2012-05-10,2011-03-31,49.03,,,-47.35,-48.94,,,,,,,,-43.3,,,-99.82,-96.57,,
TSLA,Tesla Inc,,2012,,10-Q,2012-11-07,2011-09-30,164.87,,,-170.56,-172.92,,,,,,,,-87.28,,,-104.89,-103.45,,
TSLA,Tesla Inc,,2011,,10-Q,2011-11-14,2010-09-30,80.46,,,-95.19,-102.97,,,,,,,,-93.53,,,-127.98,-118.31,,
TSLA,Tesla Inc,,2011,,10-Q,2011-08-12,2010-06-30,49.22,,,-57.36,-68.04,,,,,,,,-47.58,,,-138.24,-116.55,,
